,Master L0 Code,Master L0 Name,Master L1 Code,Master L1 Name,Master L2 Code,Master L2 Name,Master L3 Code,Master L3 Name,Master L4 Code,Master L4 Name,Master L5 Code,Master L5 Name,Master End NodeCode,Master End Node Name
2169,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,7862,Welding Positioners,,,,,,,7862,Welding Positioners
2170,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,8975,Soldering Tips,,,,,,,8975,Soldering Tips
2171,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,6382,Flux Removers,,,,,,,6382,Flux Removers
2172,6,"Welding, Soldering & Brazing",4383,Solders & Supplies,6387,Soldering Accessories,,,,,,,6387,Soldering Accessories
2173,6,"Welding, Soldering & Brazing",8195,Cutting Torches & Regulators,6384,Gas Welding Outfits,,,,,,,6384,Gas Welding Outfits
2174,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,6394,Welding Link and Clamp,,,,,,,6394,Welding Link and Clamp
2175,6,"Welding, Soldering & Brazing",16000,Welders,6372,TIG Welders,,,,,,,6372,TIG Welders
2176,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,6389,Welding Accessories,,,,,,,6389,Welding Accessories
2177,6,"Welding, Soldering & Brazing",8195,Cutting Torches & Regulators,6386,Regulators,,,,,,,6386,Regulators
2178,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,10557,Temperature Indicators,,,,,,,10557,Temperature Indicators
2179,6,"Welding, Soldering & Brazing",4380,Welding Parts & Supplies,6660,Welding Cable Connector,,,,,,,6660,Welding Cable Connector
2180,6,"Welding, Soldering & Brazing",4383,Solders & Supplies,7106,Soldering Irons & Accessories,,,,,,,7106,Soldering Irons & Accessories
